년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구,연도,월,권역,분기
2020-07,제주시,우도면,서양식 음식점업,3016,49612060,1884408.443,2020,7,제주시 동부권역,3/4분기
2020-07,제주시,우도면,빵 및 과자류 소매업,484,7056300,1884408.443,2020,7,제주시 동부권역,3/4분기
2020-07,제주시,우도면,비알콜 음료점업,1276,27501200,1884408.443,2020,7,제주시 동부권역,3/4분기
2020-07,제주시,우도면,관광 민예품 및 선물용품 소매업,199,2831000,1884408.443,2020,7,제주시 동부권역,3/4분기
2020-07,제주시,용담이동,한식 음식점업,21983,931872840,17895583.467,2020,7,제주시 동권역,3/4분기
2020-07,제주시,우도면,스포츠 및 레크레이션 용품 임대업,974,45314000,1884408.443,2020,7,제주시 동부권역,3/4분기
2020-07,제주시,이도일동,기타 수상오락 서비스업,4,101000,12764387.459,2020,7,제주시 동권역,3/4분기
2020-07,제주시,이도일동,관광 민예품 및 선물용품 소매업,69,1962070,12764387.459,2020,7,제주시 동권역,3/4분기
2020-07,제주시,우도면,한식 음식점업,4899,180355850,1884408.443,2020,7,제주시 동부권역,3/4분기
2020-07,제주시,우도면,중식 음식점업,1448,27637500,1884408.443,2020,7,제주시 동부권역,3/4분기
2020-07,제주시,우도면,일식 음식점업,74,4393500,1884408.443,2020,7,제주시 동부권역,3/4분기
2020-07,제주시,일도일동,스포츠 및 레크레이션 용품 임대업,6984,680210190,2993611.652,2020,7,제주시 동권역,3/4분기
2020-07,제주시,일도일동,일식 음식점업,793,33550100,2993611.652,2020,7,제주시 동권역,3/4분기
2020-07,제주시,일도일동,서양식 음식점업,2939,70660740,2993611.652,2020,7,제주시 동권역,3/4분기
2020-07,제주시,일도일동,빵 및 과자류 소매업,2042,44774900,2993611.652,2020,7,제주시 동권역,3/4분기
2020-07,제주시,일도일동,비알콜 음료점업,2708,25790190,2993611.652,2020,7,제주시 동권역,3/4분기
2020-07,제주시,일도일동,기타 외국식 음식점업,365,8504000,2993611.652,2020,7,제주시 동권역,3/4분기
2020-07,제주시,일도일동,중식 음식점업,573,16609300,2993611.652,2020,7,제주시 동권역,3/4분기
2020-07,제주시,일도이동,빵 및 과자류 소매업,6497,99203300,27008694.332,2020,7,제주시 동권역,3/4분기
2020-07,제주시,일도이동,비알콜 음료점업,4365,36750000,27008694.332,2020,7,제주시 동권역,3/4분기
2020-07,제주시,일도이동,기타 외국식 음식점업,780,34013500,27008694.332,2020,7,제주시 동권역,3/4분기
2020-07,제주시,일도일동,한식 음식점업,10529,300970853,2993611.652,2020,7,제주시 동권역,3/4분기
2020-07,제주시,일도일동,관광 민예품 및 선물용품 소매업,310,13481820,2993611.652,2020,7,제주시 동권역,3/4분기
2020-07,제주시,이호동,관광 민예품 및 선물용품 소매업,210,5261800,5066027.783,2020,7,제주시 동권역,3/4분기
2020-07,제주시,이도이동,한식 음식점업,77506,3267717529,56229367.696,2020,7,제주시 동권역,3/4분기
2020-07,제주시,이도이동,중식 음식점업,4543,134191400,56229367.696,2020,7,제주시 동권역,3/4분기
2020-07,제주시,이도이동,일식 음식점업,4808,254029650,56229367.696,2020,7,제주시 동권역,3/4분기
2020-07,제주시,이호동,기타 수상오락 서비스업,5,3100000,5066027.783,2020,7,제주시 동권역,3/4분기
2020-07,제주시,이호동,비알콜 음료점업,538,5891910,5066027.783,2020,7,제주시 동권역,3/4분기
2020-07,제주시,이호동,한식 음식점업,3697,241125440,5066027.783,2020,7,제주시 동권역,3/4분기
2020-07,제주시,이호동,일식 음식점업,93,2916000,5066027.783,2020,7,제주시 동권역,3/4분기
2020-07,제주시,이호동,스포츠 및 레크레이션 용품 임대업,257,7750215,5066027.783,2020,7,제주시 동권역,3/4분기
2020-07,제주시,이호동,서양식 음식점업,1656,23916140,5066027.783,2020,7,제주시 동권역,3/4분기
2020-07,제주시,이호동,빵 및 과자류 소매업,280,2723960,5066027.783,2020,7,제주시 동권역,3/4분기
2020-07,서귀포시,송산동,관광 민예품 및 선물용품 소매업,1615,45858200,22274058.381,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,성산읍,중식 음식점업,2377,63359100,16439227.698,2020,7,서귀포시 동부권역,3/4분기
2020-07,서귀포시,성산읍,한식 음식점업,30135,1341767038,16439227.698,2020,7,서귀포시 동부권역,3/4분기
2020-07,서귀포시,송산동,기타 수상오락 서비스업,2,250000,22274058.381,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,송산동,기타 외국식 음식점업,2117,98410500,22274058.381,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,송산동,일식 음식점업,7203,493422700,22274058.381,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,송산동,스포츠 및 레크레이션 용품 임대업,4062,402067040,22274058.381,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,송산동,서양식 음식점업,10132,226594998,22274058.381,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,송산동,빵 및 과자류 소매업,8029,127378820,22274058.381,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,송산동,비알콜 음료점업,10922,101110070,22274058.381,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,성산읍,일식 음식점업,1152,85107500,16439227.698,2020,7,서귀포시 동부권역,3/4분기
2020-07,서귀포시,서홍동,한식 음식점업,5973,227534866,6922233.6110000005,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,서홍동,중식 음식점업,727,19500000,6922233.6110000005,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,서홍동,스포츠 및 레크레이션 용품 임대업,5,9201850,6922233.6110000005,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,서홍동,서양식 음식점업,1998,36570040,6922233.6110000005,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,서홍동,일식 음식점업,282,11750100,6922233.6110000005,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,성산읍,스포츠 및 레크레이션 용품 임대업,267,23446000,16439227.698,2020,7,서귀포시 동부권역,3/4분기
2020-07,서귀포시,성산읍,서양식 음식점업,7214,145580250,16439227.698,2020,7,서귀포시 동부권역,3/4분기
2020-07,서귀포시,성산읍,빵 및 과자류 소매업,2961,41780820,16439227.698,2020,7,서귀포시 동부권역,3/4분기
2020-07,서귀포시,성산읍,비알콜 음료점업,4102,62695295,16439227.698,2020,7,서귀포시 동부권역,3/4분기
2020-07,서귀포시,성산읍,기타 외국식 음식점업,432,25456016,16439227.698,2020,7,서귀포시 동부권역,3/4분기
2020-07,서귀포시,성산읍,기타 수상오락 서비스업,8,2139000,16439227.698,2020,7,서귀포시 동부권역,3/4분기
2020-07,서귀포시,성산읍,관광 민예품 및 선물용품 소매업,1877,45059600,16439227.698,2020,7,서귀포시 동부권역,3/4분기
2020-07,서귀포시,서홍동,빵 및 과자류 소매업,838,10532450,6922233.6110000005,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,송산동,중식 음식점업,4391,134761200,22274058.381,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,영천동,스포츠 및 레크레이션 용품 임대업,134,13559300,6028954.628,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,영천동,서양식 음식점업,1190,25754448,6028954.628,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,영천동,빵 및 과자류 소매업,672,6570210,6028954.628,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,영천동,관광 민예품 및 선물용품 소매업,20,766200,6028954.628,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,영천동,비알콜 음료점업,1056,5420600,6028954.628,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,영천동,중식 음식점업,882,27932500,6028954.628,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,예래동,서양식 음식점업,8873,352894260,7319197.087999999,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,예래동,빵 및 과자류 소매업,486,7245340,7319197.087999999,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,예래동,비알콜 음료점업,310,2837300,7319197.087999999,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,예래동,기타 외국식 음식점업,109,3145000,7319197.087999999,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,예래동,관광 민예품 및 선물용품 소매업,71,1279500,7319197.087999999,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,영천동,한식 음식점업,6771,302761400,6028954.628,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,안덕면,한식 음식점업,18798,1058180843,18807377.358,2020,7,서귀포시 서부권역,3/4분기
2020-07,서귀포시,안덕면,기타 외국식 음식점업,493,27183100,18807377.358,2020,7,서귀포시 서부권역,3/4분기
2020-07,서귀포시,안덕면,기타 수상오락 서비스업,11,980000,18807377.358,2020,7,서귀포시 서부권역,3/4분기
2020-07,서귀포시,안덕면,관광 민예품 및 선물용품 소매업,309,11255000,18807377.358,2020,7,서귀포시 서부권역,3/4분기
2020-07,서귀포시,송산동,한식 음식점업,58070,2543908230,22274058.381,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,안덕면,비알콜 음료점업,2190,34642900,18807377.358,2020,7,서귀포시 서부권역,3/4분기
2020-07,서귀포시,안덕면,빵 및 과자류 소매업,783,12955172,18807377.358,2020,7,서귀포시 서부권역,3/4분기
2020-07,서귀포시,안덕면,중식 음식점업,1495,52366060,18807377.358,2020,7,서귀포시 서부권역,3/4분기
2020-07,서귀포시,안덕면,일식 음식점업,219,21809000,18807377.358,2020,7,서귀포시 서부권역,3/4분기
2020-07,서귀포시,안덕면,스포츠 및 레크레이션 용품 임대업,220,13227350,18807377.358,2020,7,서귀포시 서부권역,3/4분기
2020-07,서귀포시,안덕면,서양식 음식점업,11002,280646142,18807377.358,2020,7,서귀포시 서부권역,3/4분기
2020-07,서귀포시,서홍동,비알콜 음료점업,2940,23083600,6922233.6110000005,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,대륜동,중식 음식점업,1155,29696650,16285826.401,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,대륜동,일식 음식점업,1155,71631500,16285826.401,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,대륜동,서양식 음식점업,4755,116476000,16285826.401,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,대륜동,빵 및 과자류 소매업,2839,45083560,16285826.401,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,대륜동,비알콜 음료점업,4159,41204980,16285826.401,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,대륜동,스포츠 및 레크레이션 용품 임대업,60,17621200,16285826.401,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,대륜동,한식 음식점업,15938,611713274,16285826.401,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,대정읍,서양식 음식점업,4008,88347620,18599692.376,2020,7,서귀포시 서부권역,3/4분기
2020-07,서귀포시,대정읍,빵 및 과자류 소매업,5625,92540590,18599692.376,2020,7,서귀포시 서부권역,3/4분기
2020-07,서귀포시,대정읍,비알콜 음료점업,2212,32849610,18599692.376,2020,7,서귀포시 서부권역,3/4분기
2020-07,서귀포시,대정읍,기타 외국식 음식점업,101,1619200,18599692.376,2020,7,서귀포시 서부권역,3/4분기
2020-07,서귀포시,대정읍,관광 민예품 및 선물용품 소매업,205,5085555,18599692.376,2020,7,서귀포시 서부권역,3/4분기
2020-07,서귀포시,대정읍,스포츠 및 레크레이션 용품 임대업,699,36074850,18599692.376,2020,7,서귀포시 서부권역,3/4분기
2020-07,서귀포시,대륜동,기타 외국식 음식점업,929,31867100,16285826.401,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,남원읍,스포츠 및 레크레이션 용품 임대업,303,13453300,15707461.961,2020,7,서귀포시 동부권역,3/4분기
2020-07,서귀포시,남원읍,서양식 음식점업,3753,86117030,15707461.961,2020,7,서귀포시 동부권역,3/4분기
2020-07,서귀포시,남원읍,빵 및 과자류 소매업,1086,15472940,15707461.961,2020,7,서귀포시 동부권역,3/4분기
2020-07,서귀포시,남원읍,비알콜 음료점업,1825,18852090,15707461.961,2020,7,서귀포시 동부권역,3/4분기
2020-07,서귀포시,남원읍,기타 외국식 음식점업,39,1081000,15707461.961,2020,7,서귀포시 동부권역,3/4분기
2020-07,서귀포시,남원읍,관광 민예품 및 선물용품 소매업,26,842000,15707461.961,2020,7,서귀포시 동부권역,3/4분기
2020-07,제주시,도두동,한식 음식점업,9559,424503350,3678348.887,2020,7,제주시 동권역,3/4분기
2020-07,서귀포시,대륜동,기타 수상오락 서비스업,3,265000,16285826.401,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,남원읍,한식 음식점업,10440,486957075,15707461.961,2020,7,서귀포시 동부권역,3/4분기
2020-07,서귀포시,남원읍,중식 음식점업,768,20240000,15707461.961,2020,7,서귀포시 동부권역,3/4분기
2020-07,서귀포시,남원읍,일식 음식점업,641,63063300,15707461.961,2020,7,서귀포시 동부권역,3/4분기
2020-07,서귀포시,동홍동,스포츠 및 레크레이션 용품 임대업,1194,97455900,19783916.612,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,동홍동,서양식 음식점업,4179,78889490,19783916.612,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,동홍동,빵 및 과자류 소매업,1359,20473370,19783916.612,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,동홍동,비알콜 음료점업,3804,32938240,19783916.612,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,동홍동,기타 외국식 음식점업,1634,68055400,19783916.612,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,동홍동,기타 수상오락 서비스업,2,250000,19783916.612,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,동홍동,관광 민예품 및 선물용품 소매업,173,7420300,19783916.612,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,서홍동,기타 외국식 음식점업,617,11445000,6922233.6110000005,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,서홍동,기타 수상오락 서비스업,2,751000,6922233.6110000005,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,서홍동,관광 민예품 및 선물용품 소매업,90,2075800,6922233.6110000005,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,동홍동,한식 음식점업,16130,804707440,19783916.612,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,동홍동,중식 음식점업,726,18267000,19783916.612,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,동홍동,일식 음식점업,1276,92655500,19783916.612,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,대천동,관광 민예품 및 선물용품 소매업,34,1269000,9822303.938,2020,7,서귀포시 동권역,3/4분기
2020-07,서귀포시,대정읍,한식 음식점업,20305,973257664,18599692.376,2020,7,서귀포시 서부권역,3/4분기
2020-07,서귀포시,대정읍,중식 음식점업,2316,75488975,18599692.376,2020,7,서귀포시 서부권역,3/4분기
