년월,읍면동명,업종명,이용금액
2020-11,용담삼동,한식 음식점업,567075210
2020-11,용담이동,기타 외국식 음식점업,4290000
2020-11,용담이동,비알콜 음료점업,65013810
2020-11,용담이동,빵 및 과자류 소매업,79567720
2020-11,용담이동,서양식 음식점업,23083540
2020-11,용담이동,일식 음식점업,44244900
2020-11,용담이동,중식 음식점업,30683000
2020-11,용담이동,한식 음식점업,518143006
2020-11,용담일동,기타 외국식 음식점업,2888000
2020-11,용담일동,비알콜 음료점업,1011100
2020-11,용담일동,빵 및 과자류 소매업,15436700
2020-11,용담일동,서양식 음식점업,4693000
2020-11,용담일동,일식 음식점업,60052000
2020-11,용담일동,중식 음식점업,10273510
2020-11,용담일동,한식 음식점업,341585467
2020-11,우도면,기타 외국식 음식점업,0
2020-11,우도면,비알콜 음료점업,22461130
2020-11,우도면,빵 및 과자류 소매업,7635000
2020-11,우도면,서양식 음식점업,40770100
2020-11,우도면,일식 음식점업,5962500
2020-11,우도면,중식 음식점업,33300100
2020-11,우도면,한식 음식점업,194788702
2020-11,월평동,기타 외국식 음식점업,0
2020-11,월평동,비알콜 음료점업,8705750
2020-11,월평동,빵 및 과자류 소매업,0
2020-11,월평동,서양식 음식점업,8446450
2020-11,월평동,일식 음식점업,0
2020-11,월평동,중식 음식점업,0
2020-11,월평동,한식 음식점업,18682500
2020-11,이도이동,기타 외국식 음식점업,44135640
2020-11,이도이동,비알콜 음료점업,157965164
2020-11,이도이동,빵 및 과자류 소매업,100163865
2020-11,이도이동,서양식 음식점업,204212702
2020-11,이도이동,일식 음식점업,191928580
2020-11,이도이동,중식 음식점업,87111311
2020-11,이도이동,한식 음식점업,2117489746
2020-11,이도일동,기타 외국식 음식점업,1653000
2020-11,이도일동,비알콜 음료점업,16028980
2020-11,이도일동,빵 및 과자류 소매업,50347550
2020-11,이도일동,서양식 음식점업,26555170
2020-11,이도일동,일식 음식점업,20061400
2020-11,이도일동,중식 음식점업,45759500
2020-11,이도일동,한식 음식점업,325896863
2020-11,이호이동,기타 외국식 음식점업,0
2020-11,이호이동,비알콜 음료점업,1605440
2020-11,이호이동,빵 및 과자류 소매업,1889340
2020-11,이호이동,서양식 음식점업,106500
2020-11,이호이동,일식 음식점업,1650000
2020-11,이호이동,중식 음식점업,0
2020-11,이호이동,한식 음식점업,110014100
2020-11,이호일동,기타 외국식 음식점업,0
2020-11,이호일동,비알콜 음료점업,2990920
2020-11,이호일동,빵 및 과자류 소매업,1275000
2020-11,이호일동,서양식 음식점업,23574795
2020-11,이호일동,일식 음식점업,0
2020-11,이호일동,중식 음식점업,0
2020-11,이호일동,한식 음식점업,58242520
2020-11,일도이동,기타 외국식 음식점업,38346200
2020-11,일도이동,비알콜 음료점업,27755880
2020-11,일도이동,빵 및 과자류 소매업,112272130
2020-11,일도이동,서양식 음식점업,46366430
2020-11,일도이동,일식 음식점업,86559500
2020-11,일도이동,중식 음식점업,29745000
2020-11,일도이동,한식 음식점업,1057597145
2020-11,일도일동,기타 외국식 음식점업,7527000
2020-11,일도일동,비알콜 음료점업,29825810
2020-11,일도일동,빵 및 과자류 소매업,63848100
2020-11,일도일동,서양식 음식점업,43719750
2020-11,일도일동,일식 음식점업,37604400
2020-11,일도일동,중식 음식점업,15441000
2020-11,일도일동,한식 음식점업,261348458
2020-11,조천읍,기타 외국식 음식점업,10988500
2020-11,조천읍,비알콜 음료점업,31164060
2020-11,조천읍,빵 및 과자류 소매업,125265891
2020-11,조천읍,서양식 음식점업,145994010
2020-11,조천읍,일식 음식점업,115752536
2020-11,조천읍,중식 음식점업,52620420
2020-11,조천읍,한식 음식점업,1595904506
2020-11,중문동,기타 외국식 음식점업,17638500
2020-11,중문동,비알콜 음료점업,7041910
2020-11,중문동,빵 및 과자류 소매업,33482860
2020-11,중문동,서양식 음식점업,45633965
2020-11,중문동,일식 음식점업,54234200
2020-11,중문동,중식 음식점업,29780800
2020-11,중문동,한식 음식점업,577038643
2020-11,추자면,기타 외국식 음식점업,0
2020-11,추자면,비알콜 음료점업,1300500
2020-11,추자면,빵 및 과자류 소매업,0
2020-11,추자면,서양식 음식점업,2593500
2020-11,추자면,일식 음식점업,0
2020-11,추자면,중식 음식점업,2988000
2020-11,추자면,한식 음식점업,67589000
2020-11,토평동,기타 외국식 음식점업,0
2020-11,토평동,비알콜 음료점업,5275000
2020-11,토평동,빵 및 과자류 소매업,6673840
2020-11,토평동,서양식 음식점업,15817320
2020-11,토평동,일식 음식점업,0
2020-11,토평동,중식 음식점업,34989500
2020-11,토평동,한식 음식점업,269083200
2020-11,표선면,기타 외국식 음식점업,5588000
2020-11,표선면,비알콜 음료점업,8892030
2020-11,표선면,빵 및 과자류 소매업,23894140
2020-11,표선면,서양식 음식점업,57019089
2020-11,표선면,일식 음식점업,84959700
2020-11,표선면,중식 음식점업,34245500
2020-11,표선면,한식 음식점업,796258187
2020-11,하예동,기타 외국식 음식점업,3067000
2020-11,하예동,비알콜 음료점업,20500
2020-11,하예동,빵 및 과자류 소매업,0
2020-11,하예동,서양식 음식점업,58618375
2020-11,하예동,일식 음식점업,4754000
2020-11,하예동,중식 음식점업,4030000
2020-11,하예동,한식 음식점업,67011842
2020-11,하원동,기타 외국식 음식점업,0
2020-11,하원동,비알콜 음료점업,0
2020-11,하원동,빵 및 과자류 소매업,0
2020-11,하원동,서양식 음식점업,920600
2020-11,하원동,일식 음식점업,0
2020-11,하원동,중식 음식점업,0
2020-11,하원동,한식 음식점업,40133600
2020-11,하효동,기타 외국식 음식점업,5577000
2020-11,하효동,비알콜 음료점업,7857350
2020-11,하효동,빵 및 과자류 소매업,3131900
2020-11,하효동,서양식 음식점업,40476080
2020-11,하효동,일식 음식점업,10091000
2020-11,하효동,중식 음식점업,19581500
2020-11,하효동,한식 음식점업,113122500
2020-11,한경면,기타 외국식 음식점업,4905000
2020-11,한경면,비알콜 음료점업,5587700
2020-11,한경면,빵 및 과자류 소매업,11649900
2020-11,한경면,서양식 음식점업,64506500
2020-11,한경면,일식 음식점업,26317800
2020-11,한경면,중식 음식점업,23540000
2020-11,한경면,한식 음식점업,401258950
2020-11,한림읍,기타 외국식 음식점업,25448100
2020-11,한림읍,비알콜 음료점업,16232130
2020-11,한림읍,빵 및 과자류 소매업,45399850
2020-11,한림읍,서양식 음식점업,225142450
2020-11,한림읍,일식 음식점업,103521500
2020-11,한림읍,중식 음식점업,75054700
2020-11,한림읍,한식 음식점업,1413131021
2020-11,해안동,기타 외국식 음식점업,0
2020-11,해안동,비알콜 음료점업,0
2020-11,해안동,빵 및 과자류 소매업,1956900
2020-11,해안동,서양식 음식점업,22012970
2020-11,해안동,일식 음식점업,0
2020-11,해안동,중식 음식점업,0
2020-11,해안동,한식 음식점업,22778000
2020-11,호근동,기타 외국식 음식점업,0
2020-11,호근동,비알콜 음료점업,0
2020-11,호근동,빵 및 과자류 소매업,0
2020-11,호근동,서양식 음식점업,9172500
2020-11,호근동,일식 음식점업,8657000
2020-11,호근동,중식 음식점업,0
2020-11,호근동,한식 음식점업,44994100
2020-11,화북이동,기타 외국식 음식점업,0
2020-11,화북이동,비알콜 음료점업,3334500
2020-11,화북이동,빵 및 과자류 소매업,1971700
2020-11,화북이동,서양식 음식점업,0
2020-11,화북이동,일식 음식점업,0
2020-11,화북이동,중식 음식점업,0
2020-11,화북이동,한식 음식점업,40173800
2020-11,화북일동,기타 외국식 음식점업,28593100
2020-11,화북일동,비알콜 음료점업,22318300
2020-11,화북일동,빵 및 과자류 소매업,29966347
2020-11,화북일동,서양식 음식점업,10169350
2020-11,화북일동,일식 음식점업,14800000
2020-11,화북일동,중식 음식점업,21590300
2020-11,화북일동,한식 음식점업,457517902
2020-11,회수동,기타 외국식 음식점업,4301000
2020-11,회수동,비알콜 음료점업,0
2020-11,회수동,빵 및 과자류 소매업,0
2020-11,회수동,서양식 음식점업,8222270
2020-11,회수동,일식 음식점업,0
2020-11,회수동,중식 음식점업,0
2020-11,회수동,한식 음식점업,54301800
2020-11,회천동,기타 외국식 음식점업,0
2020-11,회천동,비알콜 음료점업,0
2020-11,회천동,빵 및 과자류 소매업,0
2020-11,회천동,서양식 음식점업,5931900
2020-11,회천동,일식 음식점업,0
2020-11,회천동,중식 음식점업,0
2020-11,회천동,한식 음식점업,9435800
2020-12,강정동,기타 외국식 음식점업,13791320
2020-12,강정동,비알콜 음료점업,11209970
2020-12,강정동,빵 및 과자류 소매업,29209250
2020-12,강정동,서양식 음식점업,47604370
2020-12,강정동,일식 음식점업,42899000
2020-12,강정동,중식 음식점업,7585000
2020-12,강정동,한식 음식점업,227855200
2020-12,건입동,기타 외국식 음식점업,2402114
2020-12,건입동,비알콜 음료점업,15287500
2020-12,건입동,빵 및 과자류 소매업,29233177
2020-12,건입동,서양식 음식점업,13113440
2020-12,건입동,일식 음식점업,34068000
2020-12,건입동,중식 음식점업,12787150
2020-12,건입동,한식 음식점업,407002029
2020-12,구좌읍,기타 외국식 음식점업,0
2020-12,구좌읍,비알콜 음료점업,17975120
2020-12,구좌읍,빵 및 과자류 소매업,8041600
2020-12,구좌읍,서양식 음식점업,130051390
2020-12,구좌읍,일식 음식점업,30732950
2020-12,구좌읍,중식 음식점업,18674500
2020-12,구좌읍,한식 음식점업,550274547
2020-12,남원읍,기타 외국식 음식점업,1357000
2020-12,남원읍,비알콜 음료점업,15134850
2020-12,남원읍,빵 및 과자류 소매업,21196370
2020-12,남원읍,서양식 음식점업,55629930
2020-12,남원읍,일식 음식점업,43452500
2020-12,남원읍,중식 음식점업,13048000
2020-12,남원읍,한식 음식점업,383583352
2020-12,내도동,기타 외국식 음식점업,0
2020-12,내도동,비알콜 음료점업,4707400
2020-12,내도동,빵 및 과자류 소매업,5476600
2020-12,내도동,서양식 음식점업,763000
2020-12,내도동,일식 음식점업,1831000
2020-12,내도동,중식 음식점업,6392000
2020-12,내도동,한식 음식점업,11513400
2020-12,노형동,기타 외국식 음식점업,57219150
2020-12,노형동,비알콜 음료점업,132776740
2020-12,노형동,빵 및 과자류 소매업,204343524
2020-12,노형동,서양식 음식점업,209644082
2020-12,노형동,일식 음식점업,233893000
2020-12,노형동,중식 음식점업,132142250
2020-12,노형동,한식 음식점업,2271425128
2020-12,대정읍,기타 외국식 음식점업,1707314
2020-12,대정읍,비알콜 음료점업,26994920
2020-12,대정읍,빵 및 과자류 소매업,93444651
2020-12,대정읍,서양식 음식점업,76913660
2020-12,대정읍,일식 음식점업,89339000
2020-12,대정읍,중식 음식점업,63440810
2020-12,대정읍,한식 음식점업,761871300
2020-12,대포동,기타 외국식 음식점업,0
2020-12,대포동,비알콜 음료점업,217700
2020-12,대포동,빵 및 과자류 소매업,0
2020-12,대포동,서양식 음식점업,27150500
2020-12,대포동,일식 음식점업,41233500
2020-12,대포동,중식 음식점업,12179000
2020-12,대포동,한식 음식점업,113617700
2020-12,도남동,기타 외국식 음식점업,15513000
2020-12,도남동,비알콜 음료점업,20279600
2020-12,도남동,빵 및 과자류 소매업,92015480
2020-12,도남동,서양식 음식점업,23720720
2020-12,도남동,일식 음식점업,39565690
2020-12,도남동,중식 음식점업,33501500
2020-12,도남동,한식 음식점업,501669438
2020-12,도두이동,기타 외국식 음식점업,0
2020-12,도두이동,비알콜 음료점업,0
2020-12,도두이동,빵 및 과자류 소매업,0
2020-12,도두이동,서양식 음식점업,5609700
2020-12,도두이동,일식 음식점업,10435000
2020-12,도두이동,중식 음식점업,10911650
2020-12,도두이동,한식 음식점업,60835780
2020-12,도두일동,기타 외국식 음식점업,148500
2020-12,도두일동,비알콜 음료점업,1525000
2020-12,도두일동,빵 및 과자류 소매업,503100
2020-12,도두일동,서양식 음식점업,28793440
2020-12,도두일동,일식 음식점업,58995700
2020-12,도두일동,중식 음식점업,7190000
2020-12,도두일동,한식 음식점업,173449500
2020-12,도련이동,기타 외국식 음식점업,0
2020-12,도련이동,비알콜 음료점업,0
2020-12,도련이동,빵 및 과자류 소매업,11641589
2020-12,도련이동,서양식 음식점업,698600
2020-12,도련이동,일식 음식점업,2854000
2020-12,도련이동,중식 음식점업,10145000
2020-12,도련이동,한식 음식점업,28247100
2020-12,도련일동,기타 외국식 음식점업,0
2020-12,도련일동,비알콜 음료점업,15828670
2020-12,도련일동,빵 및 과자류 소매업,19098970
2020-12,도련일동,서양식 음식점업,7583900
2020-12,도련일동,일식 음식점업,7525300
2020-12,도련일동,중식 음식점업,10381500
