년월,시도명,읍면동명,업종명,성별,이용자수,이용금액,거주인구,방문인구,국적,외국인유동인구수,내국인개별여행객
2020-06,서귀포시,안덕면,한식 음식점업,여성,4848.0,223127285.0,4544258.896,3286721.68,중국 외,856.22,846253
2020-06,제주시,애월읍,기타 외국식 음식점업,남성,705.0,17017000.0,11506109.099,7324955.801,중국,2363.43,846253
2020-06,제주시,애월읍,기타 외국식 음식점업,여성,333.0,7545100.0,11449141.249,6299198.97,중국,2363.43,846253
2020-06,제주시,애월읍,기타 외국식 음식점업,남성,705.0,17017000.0,11506109.099,7324955.801,중국 외,10157.48,846253
2020-06,제주시,애월읍,기타 외국식 음식점업,여성,333.0,7545100.0,11449141.249,6299198.97,중국 외,10157.48,846253
2020-06,제주시,애월읍,비알콜 음료점업,남성,1989.0,25529730.0,11506109.099,7324955.801,중국,2363.43,846253
2020-06,제주시,애월읍,비알콜 음료점업,여성,1959.0,24974080.0,11449141.249,6299198.97,중국,2363.43,846253
2020-06,제주시,애월읍,비알콜 음료점업,남성,1989.0,25529730.0,11506109.099,7324955.801,중국 외,10157.48,846253
2020-06,제주시,애월읍,비알콜 음료점업,여성,1959.0,24974080.0,11449141.249,6299198.97,중국 외,10157.48,846253
2020-06,제주시,애월읍,서양식 음식점업,남성,6508.0,166060840.0,11506109.099,7324955.801,중국,2363.43,846253
2020-06,제주시,애월읍,서양식 음식점업,여성,7865.0,191586635.0,11449141.249,6299198.97,중국,2363.43,846253
2020-06,제주시,애월읍,서양식 음식점업,남성,6508.0,166060840.0,11506109.099,7324955.801,중국 외,10157.48,846253
2020-06,제주시,애월읍,서양식 음식점업,여성,7865.0,191586635.0,11449141.249,6299198.97,중국 외,10157.48,846253
2020-06,제주시,애월읍,일식 음식점업,남성,658.0,40915100.0,11506109.099,7324955.801,중국,2363.43,846253
2020-06,제주시,애월읍,일식 음식점업,여성,510.0,25516000.0,11449141.249,6299198.97,중국,2363.43,846253
2020-06,제주시,애월읍,일식 음식점업,남성,658.0,40915100.0,11506109.099,7324955.801,중국 외,10157.48,846253
2020-06,제주시,애월읍,일식 음식점업,여성,510.0,25516000.0,11449141.249,6299198.97,중국 외,10157.48,846253
2020-06,제주시,애월읍,중식 음식점업,남성,1601.0,39703000.0,11506109.099,7324955.801,중국,2363.43,846253
2020-06,제주시,애월읍,중식 음식점업,여성,708.0,18753500.0,11449141.249,6299198.97,중국,2363.43,846253
2020-06,제주시,애월읍,중식 음식점업,남성,1601.0,39703000.0,11506109.099,7324955.801,중국 외,10157.48,846253
2020-06,제주시,애월읍,중식 음식점업,여성,708.0,18753500.0,11449141.249,6299198.97,중국 외,10157.48,846253
2020-06,제주시,애월읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,1332.0,21128240.0,11506109.099,7324955.801,중국,2363.43,846253
2020-06,제주시,애월읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1486.0,21792300.0,11449141.249,6299198.97,중국,2363.43,846253
2020-06,제주시,애월읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,1332.0,21128240.0,11506109.099,7324955.801,중국 외,10157.48,846253
2020-06,제주시,애월읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1486.0,21792300.0,11449141.249,6299198.97,중국 외,10157.48,846253
2020-06,제주시,애월읍,한식 음식점업,남성,19963.0,768145320.0,11506109.099,7324955.801,중국,2363.43,846253
2020-06,제주시,애월읍,한식 음식점업,여성,14426.0,524537470.0,11449141.249,6299198.97,중국,2363.43,846253
2020-06,제주시,애월읍,한식 음식점업,남성,19963.0,768145320.0,11506109.099,7324955.801,중국 외,10157.48,846253
2020-06,제주시,애월읍,한식 음식점업,여성,14426.0,524537470.0,11449141.249,6299198.97,중국 외,10157.48,846253
2020-06,제주시,연동,기타 외국식 음식점업,남성,520.0,25651720.0,13666368.067,7267996.491,중국,1256.13,846253
2020-06,제주시,연동,기타 외국식 음식점업,여성,351.0,15513700.0,14815226.248,6295262.97,중국,1256.13,846253
2020-06,제주시,연동,기타 외국식 음식점업,남성,520.0,25651720.0,13666368.067,7267996.491,중국 외,2097.66,846253
2020-06,제주시,연동,기타 외국식 음식점업,여성,351.0,15513700.0,14815226.248,6295262.97,중국 외,2097.66,846253
2020-06,제주시,연동,비알콜 음료점업,남성,6974.0,66410480.0,13666368.067,7267996.491,중국,1256.13,846253
2020-06,제주시,연동,비알콜 음료점업,여성,7108.0,65856590.0,14815226.248,6295262.97,중국,1256.13,846253
2020-06,제주시,연동,비알콜 음료점업,남성,6974.0,66410480.0,13666368.067,7267996.491,중국 외,2097.66,846253
2020-06,제주시,연동,비알콜 음료점업,여성,7108.0,65856590.0,14815226.248,6295262.97,중국 외,2097.66,846253
2020-06,제주시,연동,서양식 음식점업,남성,3943.0,149838518.0,13666368.067,7267996.491,중국,1256.13,846253
2020-06,제주시,연동,서양식 음식점업,여성,3900.0,83742930.0,14815226.248,6295262.97,중국,1256.13,846253
2020-06,제주시,연동,서양식 음식점업,남성,3943.0,149838518.0,13666368.067,7267996.491,중국 외,2097.66,846253
2020-06,제주시,연동,서양식 음식점업,여성,3900.0,83742930.0,14815226.248,6295262.97,중국 외,2097.66,846253
2020-06,제주시,연동,일식 음식점업,여성,1073.0,64863500.0,14815226.248,6295262.97,중국,1256.13,846253
2020-06,제주시,연동,일식 음식점업,남성,1976.0,140752000.0,13666368.067,7267996.491,중국,1256.13,846253
2020-06,제주시,연동,일식 음식점업,여성,1073.0,64863500.0,14815226.248,6295262.97,중국 외,2097.66,846253
2020-06,제주시,연동,일식 음식점업,남성,1976.0,140752000.0,13666368.067,7267996.491,중국 외,2097.66,846253
2020-06,제주시,연동,중식 음식점업,남성,2767.0,85627350.0,13666368.067,7267996.491,중국,1256.13,846253
2020-06,제주시,연동,중식 음식점업,여성,1415.0,44280600.0,14815226.248,6295262.97,중국,1256.13,846253
2020-06,제주시,연동,중식 음식점업,남성,2767.0,85627350.0,13666368.067,7267996.491,중국 외,2097.66,846253
2020-06,제주시,연동,중식 음식점업,여성,1415.0,44280600.0,14815226.248,6295262.97,중국 외,2097.66,846253
2020-06,제주시,연동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,1711.0,20931065.0,13666368.067,7267996.491,중국,1256.13,846253
2020-06,제주시,연동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1490.0,16598845.0,14815226.248,6295262.97,중국,1256.13,846253
2020-06,제주시,연동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,1711.0,20931065.0,13666368.067,7267996.491,중국 외,2097.66,846253
2020-06,제주시,연동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1490.0,16598845.0,14815226.248,6295262.97,중국 외,2097.66,846253
2020-06,제주시,연동,한식 음식점업,여성,20501.0,788552661.0,14815226.248,6295262.97,중국,1256.13,846253
2020-06,제주시,연동,한식 음식점업,남성,37147.0,1678521262.0,13666368.067,7267996.491,중국,1256.13,846253
2020-06,제주시,연동,한식 음식점업,여성,20501.0,788552661.0,14815226.248,6295262.97,중국 외,2097.66,846253
2020-06,제주시,연동,한식 음식점업,남성,37147.0,1678521262.0,13666368.067,7267996.491,중국 외,2097.66,846253
2020-06,서귀포시,영천동,비알콜 음료점업,남성,630.0,2965400.0,1298277.914,1407531.322,중국,769.49,846253
2020-06,서귀포시,영천동,비알콜 음료점업,여성,300.0,1733500.0,1146391.277,1220201.927,중국,769.49,846253
2020-06,서귀포시,영천동,비알콜 음료점업,남성,630.0,2965400.0,1298277.914,1407531.322,중국 외,2832.68,846253
2020-06,서귀포시,영천동,비알콜 음료점업,여성,300.0,1733500.0,1146391.277,1220201.927,중국 외,2832.68,846253
2020-06,서귀포시,영천동,서양식 음식점업,남성,442.0,7462585.0,1298277.914,1407531.322,중국,769.49,846253
2020-06,서귀포시,영천동,서양식 음식점업,여성,353.0,7220156.0,1146391.277,1220201.927,중국,769.49,846253
2020-06,서귀포시,영천동,서양식 음식점업,남성,442.0,7462585.0,1298277.914,1407531.322,중국 외,2832.68,846253
2020-06,서귀포시,영천동,서양식 음식점업,여성,353.0,7220156.0,1146391.277,1220201.927,중국 외,2832.68,846253
2020-06,서귀포시,영천동,중식 음식점업,남성,387.0,9645000.0,1298277.914,1407531.322,중국,769.49,846253
2020-06,서귀포시,영천동,중식 음식점업,여성,175.0,4876500.0,1146391.277,1220201.927,중국,769.49,846253
2020-06,서귀포시,영천동,중식 음식점업,남성,387.0,9645000.0,1298277.914,1407531.322,중국 외,2832.68,846253
2020-06,서귀포시,영천동,중식 음식점업,여성,175.0,4876500.0,1146391.277,1220201.927,중국 외,2832.68,846253
2020-06,서귀포시,영천동,한식 음식점업,남성,3106.0,115682360.0,1298277.914,1407531.322,중국,769.49,846253
2020-06,서귀포시,영천동,한식 음식점업,여성,1632.0,62219750.0,1146391.277,1220201.927,중국,769.49,846253
2020-06,서귀포시,영천동,한식 음식점업,남성,3106.0,115682360.0,1298277.914,1407531.322,중국 외,2832.68,846253
2020-06,서귀포시,영천동,한식 음식점업,여성,1632.0,62219750.0,1146391.277,1220201.927,중국 외,2832.68,846253
2020-06,서귀포시,예래동,기타 외국식 음식점업,남성,47.0,1309000.0,1092367.703,1951875.501,중국,109.98,846253
2020-06,서귀포시,예래동,기타 외국식 음식점업,여성,19.0,518000.0,952835.201,1831604.632,중국,109.98,846253
2020-06,서귀포시,예래동,기타 외국식 음식점업,남성,47.0,1309000.0,1092367.703,1951875.501,중국 외,849.77,846253
2020-06,서귀포시,예래동,기타 외국식 음식점업,여성,19.0,518000.0,952835.201,1831604.632,중국 외,849.77,846253
2020-06,서귀포시,예래동,비알콜 음료점업,여성,97.0,772500.0,952835.201,1831604.632,중국,109.98,846253
2020-06,서귀포시,예래동,비알콜 음료점업,남성,103.0,909700.0,1092367.703,1951875.501,중국,109.98,846253
2020-06,서귀포시,예래동,비알콜 음료점업,여성,97.0,772500.0,952835.201,1831604.632,중국 외,849.77,846253
2020-06,서귀포시,예래동,비알콜 음료점업,남성,103.0,909700.0,1092367.703,1951875.501,중국 외,849.77,846253
2020-06,서귀포시,예래동,서양식 음식점업,남성,3336.0,135429419.0,1092367.703,1951875.501,중국,109.98,846253
2020-06,서귀포시,예래동,서양식 음식점업,여성,3112.0,98457976.0,952835.201,1831604.632,중국,109.98,846253
2020-06,서귀포시,예래동,서양식 음식점업,남성,3336.0,135429419.0,1092367.703,1951875.501,중국 외,849.77,846253
2020-06,서귀포시,예래동,서양식 음식점업,여성,3112.0,98457976.0,952835.201,1831604.632,중국 외,849.77,846253
2020-06,서귀포시,예래동,일식 음식점업,남성,48.0,5927000.0,1092367.703,1951875.501,중국,109.98,846253
2020-06,서귀포시,예래동,일식 음식점업,여성,22.0,3070000.0,952835.201,1831604.632,중국,109.98,846253
2020-06,서귀포시,예래동,일식 음식점업,남성,48.0,5927000.0,1092367.703,1951875.501,중국 외,849.77,846253
2020-06,서귀포시,예래동,일식 음식점업,여성,22.0,3070000.0,952835.201,1831604.632,중국 외,849.77,846253
2020-06,서귀포시,예래동,중식 음식점업,남성,314.0,7832300.0,1092367.703,1951875.501,중국,109.98,846253
2020-06,서귀포시,예래동,중식 음식점업,여성,160.0,3844000.0,952835.201,1831604.632,중국,109.98,846253
2020-06,서귀포시,예래동,중식 음식점업,남성,314.0,7832300.0,1092367.703,1951875.501,중국 외,849.77,846253
2020-06,서귀포시,예래동,중식 음식점업,여성,160.0,3844000.0,952835.201,1831604.632,중국 외,849.77,846253
2020-06,서귀포시,예래동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,2059.0,21977800.0,1092367.703,1951875.501,중국,109.98,846253
2020-06,서귀포시,예래동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1253.0,14503800.0,952835.201,1831604.632,중국,109.98,846253
2020-06,서귀포시,예래동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,2059.0,21977800.0,1092367.703,1951875.501,중국 외,849.77,846253
2020-06,서귀포시,예래동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1253.0,14503800.0,952835.201,1831604.632,중국 외,849.77,846253
2020-06,서귀포시,예래동,한식 음식점업,여성,4115.0,237118300.0,952835.201,1831604.632,중국,109.98,846253
2020-06,서귀포시,예래동,한식 음식점업,남성,6075.0,347588395.0,1092367.703,1951875.501,중국,109.98,846253
2020-06,서귀포시,예래동,한식 음식점업,여성,4115.0,237118300.0,952835.201,1831604.632,중국 외,849.77,846253
2020-06,서귀포시,예래동,한식 음식점업,남성,6075.0,347588395.0,1092367.703,1951875.501,중국 외,849.77,846253
2020-06,제주시,오라동,기타 외국식 음식점업,남성,131.0,2041000.0,4451058.269,4081754.872,중국,99.37,846253
2020-06,제주시,오라동,기타 외국식 음식점업,여성,60.0,1029500.0,4456308.384,3468487.641,중국,99.37,846253
2020-06,제주시,오라동,기타 외국식 음식점업,남성,131.0,2041000.0,4451058.269,4081754.872,중국 외,2538.52,846253
2020-06,제주시,오라동,기타 외국식 음식점업,여성,60.0,1029500.0,4456308.384,3468487.641,중국 외,2538.52,846253
2020-06,제주시,오라동,비알콜 음료점업,남성,2074.0,20635660.0,4451058.269,4081754.872,중국,99.37,846253
2020-06,제주시,오라동,비알콜 음료점업,여성,2105.0,25020810.0,4456308.384,3468487.641,중국,99.37,846253
2020-06,제주시,오라동,비알콜 음료점업,남성,2074.0,20635660.0,4451058.269,4081754.872,중국 외,2538.52,846253
2020-06,제주시,오라동,비알콜 음료점업,여성,2105.0,25020810.0,4456308.384,3468487.641,중국 외,2538.52,846253
2020-06,제주시,오라동,서양식 음식점업,남성,835.0,14115815.0,4451058.269,4081754.872,중국,99.37,846253
2020-06,제주시,오라동,서양식 음식점업,여성,1260.0,19506770.0,4456308.384,3468487.641,중국,99.37,846253
2020-06,제주시,오라동,서양식 음식점업,남성,835.0,14115815.0,4451058.269,4081754.872,중국 외,2538.52,846253
2020-06,제주시,오라동,서양식 음식점업,여성,1260.0,19506770.0,4456308.384,3468487.641,중국 외,2538.52,846253
2020-06,제주시,오라동,일식 음식점업,남성,91.0,14060500.0,4451058.269,4081754.872,중국,99.37,846253
2020-06,제주시,오라동,일식 음식점업,여성,38.0,6931800.0,4456308.384,3468487.641,중국,99.37,846253
2020-06,제주시,오라동,일식 음식점업,남성,91.0,14060500.0,4451058.269,4081754.872,중국 외,2538.52,846253
2020-06,제주시,오라동,일식 음식점업,여성,38.0,6931800.0,4456308.384,3468487.641,중국 외,2538.52,846253
2020-06,제주시,오라동,중식 음식점업,남성,283.0,7641000.0,4451058.269,4081754.872,중국,99.37,846253
2020-06,제주시,오라동,중식 음식점업,여성,73.0,2337000.0,4456308.384,3468487.641,중국,99.37,846253
2020-06,제주시,오라동,중식 음식점업,남성,283.0,7641000.0,4451058.269,4081754.872,중국 외,2538.52,846253
2020-06,제주시,오라동,중식 음식점업,여성,73.0,2337000.0,4456308.384,3468487.641,중국 외,2538.52,846253
2020-06,제주시,오라동,한식 음식점업,여성,4734.0,146811400.0,4456308.384,3468487.641,중국,99.37,846253
2020-06,제주시,오라동,한식 음식점업,남성,10133.0,293522520.0,4451058.269,4081754.872,중국,99.37,846253
2020-06,제주시,오라동,한식 음식점업,여성,4734.0,146811400.0,4456308.384,3468487.641,중국 외,2538.52,846253
2020-06,제주시,오라동,한식 음식점업,남성,10133.0,293522520.0,4451058.269,4081754.872,중국 외,2538.52,846253
2020-06,제주시,외도동,기타 외국식 음식점업,여성,169.0,3524500.0,3943008.693,1482344.363,중국,50.519999999999996,846253
2020-06,제주시,외도동,기타 외국식 음식점업,남성,453.0,8668700.0,3637983.964,1646938.933,중국,50.519999999999996,846253
2020-06,제주시,외도동,기타 외국식 음식점업,여성,169.0,3524500.0,3943008.693,1482344.363,중국 외,180.92,846253
2020-06,제주시,외도동,기타 외국식 음식점업,남성,453.0,8668700.0,3637983.964,1646938.933,중국 외,180.92,846253
2020-06,제주시,외도동,비알콜 음료점업,남성,1519.0,10688200.0,3637983.964,1646938.933,중국,50.519999999999996,846253
2020-06,제주시,외도동,비알콜 음료점업,여성,1743.0,13259500.0,3943008.693,1482344.363,중국,50.519999999999996,846253
