년월,시도명,읍면동명,국적,외국인유동인구수
2019-03,서귀포시,송산동,중국,5800.15
2019-03,서귀포시,송산동,중국 외,4403.95
2019-03,제주시,아라동,중국,53671.04
2019-03,제주시,아라동,중국 외,17926.07
2019-03,서귀포시,안덕면,중국,130898.31
2019-03,서귀포시,안덕면,중국 외,42193.88
2019-03,제주시,애월읍,중국,379665.94
2019-03,제주시,애월읍,중국 외,64986.5
2019-03,제주시,연동,중국,1412353.54
2019-03,제주시,연동,중국 외,151654.01
2019-03,서귀포시,영천동,중국,25808.1
2019-03,서귀포시,영천동,중국 외,15454.64
2019-03,서귀포시,예래동,중국,105813.42
2019-03,서귀포시,예래동,중국 외,38195.56
2019-03,제주시,오라동,중국,36585.2
2019-03,제주시,오라동,중국 외,16340.35
2019-03,제주시,외도동,중국,25487.66
2019-03,제주시,외도동,중국 외,19806.010000000002
2019-03,제주시,용담1동,중국,13284.75
2019-03,제주시,용담1동,중국 외,6502.25
2019-03,제주시,용담2동,중국,643441.01
2019-03,제주시,용담2동,중국 외,164600.52
2019-03,제주시,우도면,중국,40303.98
2019-03,제주시,우도면,중국 외,8052.5599999999995
2019-03,제주시,이도1동,중국,31570.0
2019-03,제주시,이도1동,중국 외,16697.62
2019-03,제주시,이도2동,중국,60517.72
2019-03,제주시,이도2동,중국 외,23602.55
2019-03,제주시,이호동,중국,36499.96
2019-03,제주시,이호동,중국 외,12045.98
2019-03,제주시,일도1동,중국,10627.210000000001
2019-03,제주시,일도1동,중국 외,5912.11
2019-03,제주시,일도2동,중국,68140.49
2019-03,제주시,일도2동,중국 외,4836.33
2019-03,서귀포시,정방동,중국,31340.7
2019-03,서귀포시,정방동,중국 외,17050.48
2019-03,제주시,조천읍,중국,71915.13
2019-03,제주시,조천읍,중국 외,30487.94
2019-03,서귀포시,중문동,중국,91064.67
2019-03,서귀포시,중문동,중국 외,19745.01
2019-03,서귀포시,중앙동,중국,15945.2
2019-03,서귀포시,중앙동,중국 외,6716.59
2019-03,서귀포시,천지동,중국,19337.69
2019-03,서귀포시,천지동,중국 외,9992.039999999999
2019-03,제주시,추자면,중국,49555.39
2019-03,제주시,추자면,중국 외,10354.44
2019-03,서귀포시,표선면,중국,71632.93
2019-03,서귀포시,표선면,중국 외,30363.09
2019-03,제주시,한경면,중국,26669.42
2019-03,제주시,한경면,중국 외,3661.97
2019-03,제주시,한림읍,중국,75592.76
2019-03,제주시,한림읍,중국 외,23192.23
2019-03,제주시,화북동,중국,9998.12
2019-03,제주시,화북동,중국 외,5050.46
2019-03,서귀포시,효돈동,중국,4627.2
2019-03,서귀포시,효돈동,중국 외,448.59
2019-04,제주시,건입동,중국,95536.05
2019-04,제주시,건입동,중국 외,51091.71
2019-04,제주시,구좌읍,중국,52179.17
2019-04,제주시,구좌읍,중국 외,28436.63
2019-04,서귀포시,남원읍,중국,54142.92
2019-04,서귀포시,남원읍,중국 외,37011.63
2019-04,제주시,노형동,중국,350330.72000000003
2019-04,제주시,노형동,중국 외,50528.57
2019-04,서귀포시,대륜동,중국,36253.85
2019-04,서귀포시,대륜동,중국 외,20021.7
2019-04,서귀포시,대정읍,중국,46946.91
2019-04,서귀포시,대정읍,중국 외,12081.24
2019-04,서귀포시,대천동,중국,28446.65
2019-04,서귀포시,대천동,중국 외,10180.68
2019-04,제주시,도두동,중국,329571.7
2019-04,제주시,도두동,중국 외,48537.14
2019-04,서귀포시,동홍동,중국,24915.05
2019-04,서귀포시,동홍동,중국 외,11260.94
2019-04,제주시,봉개동,중국,32629.26
2019-04,제주시,봉개동,중국 외,13691.12
2019-04,제주시,삼도1동,중국,15707.42
2019-04,제주시,삼도1동,중국 외,23276.67
2019-04,제주시,삼도2동,중국,108131.73
2019-04,제주시,삼도2동,중국 외,97290.02
2019-04,제주시,삼양동,중국,25956.73
2019-04,제주시,삼양동,중국 외,3964.02
2019-04,서귀포시,서홍동,중국,146394.52
2019-04,서귀포시,서홍동,중국 외,25079.05
2019-04,서귀포시,성산읍,중국,149357.43
2019-04,서귀포시,성산읍,중국 외,73220.42
2019-04,서귀포시,송산동,중국,8575.18
2019-04,서귀포시,송산동,중국 외,8544.12
2019-04,제주시,아라동,중국,40975.89
2019-04,제주시,아라동,중국 외,11387.3
2019-04,서귀포시,안덕면,중국,153869.58000000002
