연도,월,관광지명,한국인,외국인
2015,05,아프리카박물관,0,0
2015,05,여미지식물원,0,0
2015,05,이중섭미술관,22236,108
2015,05,익스트림 아일랜드,0,0
2015,05,일출랜드,43589,1956
2015,05,정방폭포,94510,3861
2015,05,제주민속촌박물관,0,0
2015,05,제주조각공원,0,0
2015,05,제주추사관,9467,0
2015,05,중문주상절리대,166307,34457
2015,05,천제연폭포,69010,19272
2015,05,천지연폭포,181615,27659
2015,05,카멜리아힐,0,0
2015,05,테디베어뮤지엄,0,0
2015,05,퍼시픽랜드,0,0
2015,05,아쿠아플라넷,111214,3909
2015,05,화락원,0,0
2015,06,(주)제주미니미니랜드,0,0
2015,06,국립제주박물관,19769,945
2015,06,도립미술관,6334,116
2015,06,만장굴관광지,47477,5253
2015,06,목석원,0,0
2015,06,민속자연사박물관,17417,41555
2015,06,비자림,56113,196
2015,06,산굼부리,0,0
2015,06,삼성혈,0,0
2015,06,삼양선사유적지,3253,11
2015,06,생각하는 정원,0,0
2015,06,절물자연휴양림,44480,0
2015,06,제주도립 김창열미술관,0,0
2015,06,제주돌문화공원,11249,422
2015,06,제주러브랜드,0,0
2015,06,제주목관아지,13435,1025
2015,06,제주별빛누리공원,5064,50
2015,06,제주항일기념관,9003,10
2015,06,한라산국립공원,62395,12514
2015,06,한림공원,0,0
2015,06,항몽 유적지,6602,28
2015,06,해녀 박물관,6341,556
2015,06,감귤박물관,4541,40
2015,06,기당미술관,545,2
2015,06,마라해양도립공원,28605,0
2015,06,박물관은살아있다,0,0
2015,06,산방산,35371,410
2015,06,서귀포도립해양공원,11895,0
2015,06,서귀포자연휴양림,11021,14
2015,06,서복전시관,2414,90
2015,06,성산일출봉,117040,57537
2015,06,소리섬박물관,0,0
2015,06,소인국테마파크,0,0
2015,06,신영영화박물관,0,0
2015,06,아프리카박물관,0,0
2015,06,여미지식물원,0,0
2015,06,이중섭미술관,15586,106
2015,06,익스트림 아일랜드,0,0
2015,06,일출랜드,16671,841
2015,06,정방폭포,64893,1566
2015,06,제주민속촌박물관,0,0
2015,06,제주조각공원,0,0
2015,06,제주추사관,4364,0
2015,06,중문주상절리대,86810,15173
2015,06,천제연폭포,42437,8859
2015,06,천지연폭포,112770,8645
2015,06,카멜리아힐,0,0
2015,06,테디베어뮤지엄,0,0
2015,06,퍼시픽랜드,0,0
2015,06,아쿠아플라넷,76856,4621
2015,06,화락원,0,0
2015,07,(주)제주미니미니랜드,0,0
2015,07,국립제주박물관,25197,227
2015,07,도립미술관,12370,137
2015,07,만장굴관광지,77626,2878
2015,07,목석원,0,0
2015,07,민속자연사박물관,19543,11221
2015,07,비자림,69400,138
2015,07,산굼부리,0,0
2015,07,삼성혈,0,0
2015,07,삼양선사유적지,3389,43
2015,07,생각하는 정원,0,0
2015,07,절물자연휴양림,60705,0
2015,07,제주도립 김창열미술관,0,0
2015,07,제주돌문화공원,14223,234
2015,07,제주러브랜드,0,0
2015,07,제주목관아지,16623,436
2015,07,제주별빛누리공원,9637,47
2015,07,제주항일기념관,12416,19
2015,07,한라산국립공원,49620,3433
2015,07,한림공원,0,0
2015,07,항몽 유적지,5522,26
2015,07,해녀 박물관,9379,181
2015,07,감귤박물관,5524,4
2015,07,기당미술관,797,10
2015,07,마라해양도립공원,24714,0
2015,07,박물관은살아있다,0,0
2015,07,산방산,18578,50
2015,07,서귀포도립해양공원,11805,0
2015,07,서귀포자연휴양림,17447,14
2015,07,서복전시관,2537,38
2015,07,성산일출봉,130925,13409
2015,07,소리섬박물관,0,0
2015,07,소인국테마파크,0,0
2015,07,신영영화박물관,0,0
2015,07,아프리카박물관,0,0
2015,07,여미지식물원,0,0
2015,07,이중섭미술관,27756,84
2015,07,익스트림 아일랜드,0,0
2015,07,일출랜드,13917,738
2015,07,정방폭포,87203,559
2015,07,제주민속촌박물관,0,0
2015,07,제주조각공원,0,0
2015,07,제주추사관,4995,29
2015,07,중문주상절리대,95081,1881
2015,07,천제연폭포,52785,3651
2015,07,천지연폭포,144713,3132
2015,07,카멜리아힐,0,0
2015,07,테디베어뮤지엄,0,0
2015,07,퍼시픽랜드,0,0
2015,07,아쿠아플라넷,107994,1214
2015,07,화락원,0,0
2015,08,(주)제주미니미니랜드,0,0
2015,08,국립제주박물관,40955,1004
2015,08,도립미술관,10666,157
2015,08,만장굴관광지,115419,3688
2015,08,목석원,0,0
2015,08,민속자연사박물관,30122,25159
2015,08,비자림,89279,206
2015,08,산굼부리,0,0
2015,08,삼성혈,0,0
2015,08,삼양선사유적지,3377,25
2015,08,생각하는 정원,0,0
2015,08,절물자연휴양림,80316,0
2015,08,제주도립 김창열미술관,0,0
2015,08,제주돌문화공원,29682,1151
2015,08,제주러브랜드,0,0
2015,08,제주목관아지,12707,801
2015,08,제주별빛누리공원,14454,25
2015,08,제주항일기념관,13016,26
2015,08,한라산국립공원,66798,7939
2015,08,한림공원,0,0
2015,08,항몽 유적지,4983,9
2015,08,해녀 박물관,12487,446
2015,08,감귤박물관,6528,118
2015,08,기당미술관,1048,0
2015,08,마라해양도립공원,47092,0
2015,08,박물관은살아있다,0,0
2015,08,산방산,38845,250
2015,08,서귀포도립해양공원,22923,0
2015,08,서귀포자연휴양림,30358,5
2015,08,서복전시관,4126,146
2015,08,성산일출봉,162638,74357
2015,08,소리섬박물관,0,0
2015,08,소인국테마파크,0,0
2015,08,신영영화박물관,0,0
2015,08,아프리카박물관,0,0
2015,08,여미지식물원,0,0
2015,08,이중섭미술관,31955,35
2015,08,익스트림 아일랜드,0,0
2015,08,일출랜드,22751,1439
2015,08,정방폭포,135646,1464
2015,08,제주민속촌박물관,0,0
2015,08,제주조각공원,0,0
2015,08,제주추사관,5816,4
2015,08,중문주상절리대,141984,10658
2015,08,천제연폭포,78037,6905
2015,08,천지연폭포,211155,12259
2015,08,카멜리아힐,0,0
2015,08,테디베어뮤지엄,0,0
2015,08,퍼시픽랜드,0,0
2015,08,아쿠아플라넷,154232,3594
2015,08,화락원,0,0
2015,09,(주)제주미니미니랜드,0,0
2015,09,국립제주박물관,43879,5381
2015,09,도립미술관,18844,180
2015,09,만장굴관광지,60467,6620
2015,09,목석원,0,0
2015,09,민속자연사박물관,39009,41549
2015,09,비자림,72515,196
2015,09,산굼부리,0,0
2015,09,삼성혈,0,0
2015,09,삼양선사유적지,3379,67
2015,09,생각하는 정원,0,0
2015,09,절물자연휴양림,61370,0
2015,09,제주도립 김창열미술관,0,0
2015,09,제주돌문화공원,21005,555
2015,09,제주러브랜드,0,0
2015,09,제주목관아지,16600,1124
2015,09,제주별빛누리공원,8562,10
2015,09,제주항일기념관,11083,12
2015,09,한라산국립공원,66504,15679
2015,09,한림공원,0,0
2015,09,항몽 유적지,8945,38
2015,09,해녀 박물관,9244,946
2015,09,감귤박물관,5239,398
2015,09,기당미술관,791,3
2015,09,마라해양도립공원,36038,0
2015,09,박물관은살아있다,0,0
2015,09,산방산,27167,427
2015,09,서귀포도립해양공원,16090,0
2015,09,서귀포자연휴양림,21106,53
2015,09,서복전시관,4924,209
2015,09,성산일출봉,154329,101292
2015,09,소리섬박물관,0,0
2015,09,소인국테마파크,0,0
2015,09,신영영화박물관,0,0
2015,09,아프리카박물관,0,0
2015,09,여미지식물원,0,0
2015,09,이중섭미술관,17550,32
2015,09,익스트림 아일랜드,0,0
2015,09,일출랜드,26481,1750
2015,09,정방폭포,95308,2663
2015,09,제주민속촌박물관,0,0
2015,09,제주조각공원,0,0
2015,09,제주추사관,6343,2
2015,09,중문주상절리대,127021,19765
2015,09,천제연폭포,53508,9852
2015,09,천지연폭포,146175,17280
2015,09,카멜리아힐,0,0
2015,09,테디베어뮤지엄,0,0
2015,09,퍼시픽랜드,0,0
2015,09,아쿠아플라넷,105583,5086
2015,09,화락원,0,0
2015,1,(주)제주미니미니랜드,0,0
2015,1,국립제주박물관,26612,1655
2015,1,도립미술관,25989,184
2015,1,만장굴관광지,60133,7674
2015,1,목석원,0,0
2015,1,민속자연사박물관,42496,46917
2015,1,비자림,79509,408
2015,1,산굼부리,0,0
2015,1,삼성혈,0,0
2015,1,삼양선사유적지,4047,226
2015,1,생각하는 정원,0,0
2015,1,절물자연휴양림,81464,0
2015,1,제주도립 김창열미술관,0,0
2015,1,제주돌문화공원,39790,717
2015,1,제주러브랜드,0,0
2015,1,제주목관아지,17545,1068
2015,1,제주별빛누리공원,10550,19
2015,1,제주항일기념관,10557,15
2015,1,한라산국립공원,129101,20454
2015,1,한림공원,0,0
2015,1,항몽 유적지,6856,86
2015,1,해녀 박물관,44665,4553
2015,1,감귤박물관,6494,91
2015,1,기당미술관,943,3
2015,1,마라해양도립공원,46777,0
2015,1,박물관은살아있다,0,0
2015,1,산방산,55520,684
2015,1,서귀포도립해양공원,23090,0
2015,1,서귀포자연휴양림,20845,22
2015,1,서복전시관,8320,215
2015,1,성산일출봉,202538,150295
2015,1,소리섬박물관,0,0
2015,1,소인국테마파크,0,0
2015,1,신영영화박물관,0,0
2015,1,아프리카박물관,0,0
2015,1,여미지식물원,0,0
2015,1,이중섭미술관,24867,12
2015,1,익스트림 아일랜드,0,0
2015,1,일출랜드,40127,2068
2015,1,정방폭포,111728,3238
2015,1,제주민속촌박물관,0,0
2015,1,제주조각공원,0,0
2015,1,제주추사관,10655,35
2015,1,중문주상절리대,176485,22059
2015,1,천제연폭포,58486,14287
2015,1,천지연폭포,171653,25316
2015,1,카멜리아힐,0,0
2015,1,테디베어뮤지엄,0,0
2015,1,퍼시픽랜드,0,0
2015,1,아쿠아플라넷,111829,10096
2015,1,화락원,0,0
2015,11,(주)제주미니미니랜드,0,0
2015,11,국립제주박물관,18369,678
2015,11,도립미술관,20756,150
2015,11,만장굴관광지,45551,6101
2015,11,목석원,0,0
2015,11,민속자연사박물관,34045,36054
2015,11,비자림,57889,241
2015,11,산굼부리,0,0
2015,11,삼성혈,0,0
2015,11,삼양선사유적지,3263,175
2015,11,생각하는 정원,0,0
2015,11,절물자연휴양림,49324,0
2015,11,제주도립 김창열미술관,0,0
2015,11,제주돌문화공원,29214,357
2015,11,제주러브랜드,0,0
2015,11,제주목관아지,8836,485
2015,11,제주별빛누리공원,5826,12
2015,11,제주항일기념관,6961,10
2015,11,한라산국립공원,80692,15076
2015,11,한림공원,0,0
2015,11,항몽 유적지,3561,38
2015,11,해녀 박물관,10556,1566
2015,11,감귤박물관,17091,322
2015,11,기당미술관,1250,21
2015,11,마라해양도립공원,37647,0
2015,11,박물관은살아있다,0,0
2015,11,산방산,38035,299
2015,11,서귀포도립해양공원,15008,0
2015,11,서귀포자연휴양림,9727,18
2015,11,서복전시관,6012,140
2015,11,성산일출봉,134465,103906
2015,11,소리섬박물관,0,0
2015,11,소인국테마파크,0,0
2015,11,신영영화박물관,0,0
2015,11,아프리카박물관,0,0
2015,11,여미지식물원,0,0
2015,11,이중섭미술관,0,0
2015,11,익스트림 아일랜드,0,0
2015,11,일출랜드,27996,3885
2015,11,정방폭포,73108,2225
2015,11,제주민속촌박물관,0,0
2015,11,제주조각공원,0,0
2015,11,제주추사관,6340,1
2015,11,중문주상절리대,116075,16753
2015,11,천제연폭포,47419,8125
2015,11,천지연폭포,118848,13957
2015,11,카멜리아힐,0,0
2015,11,테디베어뮤지엄,0,0
2015,11,퍼시픽랜드,0,0
2015,11,아쿠아플라넷,83645,8686
2015,11,화락원,0,0
2015,12,(주)제주미니미니랜드,0,0
2015,12,국립제주박물관,17261,1026
2015,12,도립미술관,7741,136
2015,12,만장굴관광지,39386,4347
2015,12,목석원,0,0
2015,12,민속자연사박물관,36242,29821
2015,12,비자림,43904,118
2015,12,산굼부리,0,0
2015,12,삼성혈,0,0
2015,12,삼양선사유적지,3043,146
2015,12,생각하는 정원,0,0
2015,12,절물자연휴양림,28002,0
2015,12,제주도립 김창열미술관,0,0
2015,12,제주돌문화공원,20076,228
2015,12,제주러브랜드,0,0
2015,12,제주목관아지,4831,622
2015,12,제주별빛누리공원,6469,6
2015,12,제주항일기념관,6086,16
2015,12,한라산국립공원,82894,19999
2015,12,한림공원,0,0
2015,12,항몽 유적지,2091,17
2015,12,해녀 박물관,7700,652
2015,12,감귤박물관,6231,71
2015,12,기당미술관,845,4
2015,12,마라해양도립공원,27358,0
2015,12,박물관은살아있다,0,0
2015,12,산방산,32070,197
2015,12,서귀포도립해양공원,13010,0
2015,12,서귀포자연휴양림,6468,10
2015,12,서복전시관,5344,73
2015,12,성산일출봉,133388,84552
2015,12,소리섬박물관,0,0
2015,12,소인국테마파크,0,0
2015,12,신영영화박물관,0,0
2015,12,아프리카박물관,0,0
2015,12,여미지식물원,0,0
2015,12,이중섭미술관,18412,9
2015,12,익스트림 아일랜드,0,0
2015,12,일출랜드,16765,3800
2015,12,정방폭포,60512,1745
2015,12,제주민속촌박물관,0,0
2015,12,제주조각공원,0,0
2015,12,제주추사관,5999,71
2015,12,중문주상절리대,85151,16632
2015,12,천제연폭포,40064,5257
2015,12,천지연폭포,95841,8593
2015,12,카멜리아힐,0,0
2015,12,테디베어뮤지엄,0,0
2015,12,퍼시픽랜드,0,0
2015,12,아쿠아플라넷,72122,9476
2015,12,화락원,0,0
2016,01,(주)제주미니미니랜드,0,0
2016,01,국립제주박물관,20275,1765
2016,01,도립미술관,8052,122
2016,01,만장굴관광지,50108,1761
2016,01,목석원,0,0
2016,01,민속자연사박물관,25213,36313
2016,01,비자림,43328,127
2016,01,산굼부리,0,0
2016,01,삼성혈,0,0
2016,01,삼양선사유적지,3029,118
2016,01,생각하는 정원,0,0
2016,01,절물자연휴양림,28069,0
2016,01,제주도립 김창열미술관,0,0
2016,01,제주돌문화공원,11922,160
2016,01,제주러브랜드,0,0
2016,01,제주목관아지,5124,550
2016,01,제주별빛누리공원,5685,4
2016,01,제주항일기념관,9626,7
2016,01,한라산국립공원,110676,15348
2016,01,한림공원,0,0
2016,01,항몽 유적지,2339,17
2016,01,해녀 박물관,10173,304
2016,01,감귤박물관,6641,75
2016,01,기당미술관,1066,11
2016,01,마라해양도립공원,32139,0
2016,01,박물관은살아있다,0,0
2016,01,산방산,44262,142
2016,01,서귀포도립해양공원,13235,0
2016,01,서귀포자연휴양림,4345,7
2016,01,서복전시관,5175,42
2016,01,성산일출봉,132209,73030
2016,01,소리섬박물관,0,0
2016,01,소인국테마파크,0,0
2016,01,신영영화박물관,0,0
2016,01,아프리카박물관,0,0
2016,01,여미지식물원,0,0
2016,01,이중섭미술관,23624,15
2016,01,익스트림 아일랜드,0,0
2016,01,일출랜드,18697,3776
2016,01,정방폭포,70735,1277
2016,01,제주민속촌박물관,0,0
2016,01,제주조각공원,0,0
2016,01,제주추사관,5601,0
2016,01,중문주상절리대,96449,17633
2016,01,천제연폭포,42516,3957
2016,01,천지연폭포,104226,7759
2016,01,카멜리아힐,0,0
2016,01,테디베어뮤지엄,0,0
2016,01,퍼시픽랜드,0,0
2016,01,아쿠아플라넷,84301,7791
2016,01,화락원,0,0
2016,02,(주)제주미니미니랜드,0,0
2016,02,국립제주박물관,15964,2544
2016,02,도립미술관,6950,193
2016,02,만장굴관광지,49956,2773
2016,02,목석원,0,0
2016,02,민속자연사박물관,21375,39938
2016,02,비자림,46952,92
2016,02,산굼부리,0,0
2016,02,삼성혈,0,0
2016,02,삼양선사유적지,2792,91
2016,02,생각하는 정원,0,0
2016,02,절물자연휴양림,30365,0
2016,02,제주도립 김창열미술관,0,0
2016,02,제주돌문화공원,9554,185
2016,02,제주러브랜드,0,0
2016,02,제주목관아지,12344,1513
2016,02,제주별빛누리공원,5625,10
2016,02,제주항일기념관,13201,4
2016,02,한라산국립공원,81192,21189
2016,02,한림공원,0,0
2016,02,항몽 유적지,2099,27
2016,02,해녀 박물관,7960,361
2016,02,감귤박물관,7469,106
2016,02,기당미술관,1078,4
2016,02,마라해양도립공원,27367,0
2016,02,박물관은살아있다,0,0
2016,02,산방산,44728,338
2016,02,서귀포도립해양공원,14386,0
2016,02,서귀포자연휴양림,5217,3
2016,02,서복전시관,4838,77
2016,02,성산일출봉,131882,97524
2016,02,소리섬박물관,0,0
2016,02,소인국테마파크,0,0
2016,02,신영영화박물관,0,0
2016,02,아프리카박물관,0,0
2016,02,여미지식물원,0,0
2016,02,이중섭미술관,19727,14
2016,02,익스트림 아일랜드,0,0
2016,02,일출랜드,15799,2941
2016,02,정방폭포,71975,1253
2016,02,제주민속촌박물관,0,0
2016,02,제주조각공원,0,0
2016,02,제주추사관,6411,4
2016,02,중문주상절리대,96641,21070
2016,02,천제연폭포,43627,5823
2016,02,천지연폭포,109602,9085
2016,02,카멜리아힐,0,0
2016,02,테디베어뮤지엄,0,0
2016,02,퍼시픽랜드,0,0
2016,02,아쿠아플라넷,84427,12500
2016,02,화락원,0,0
2016,03,(주)제주미니미니랜드,0,0
2016,03,국립제주박물관,19234,1446
2016,03,도립미술관,5179,212
2016,03,만장굴관광지,34592,7107
